Seriation_Solution Mean_Distance Solution_Size
8087 231209.157322671 3
2089 231209.157322671 3
5815 231233.395346318 4
884 231233.395346318 4
5816 231233.395346318 4
4327 231272.131223207 5
135 231272.131223207 5
4328 231272.131223207 5
4326 231272.131223207 5
2262 231351.839499236 4
8410 231351.839499236 4
8411 231351.839499236 4
1466 231366.813566527 5
6900 231366.813566527 5
6902 231366.813566527 5
6901 231366.813566527 5
4294 231475.712370947 4
4293 231475.712370947 4
118 231475.712370947 4
8099 231506.968257151 3
2096 231506.968257151 3
2574 231553.045519551 4
8962 231553.045519551 4
8963 231553.045519551 4
6953 231612.903246192 5
1492 231612.903246192 5
6952 231612.903246192 5
6951 231612.903246192 5
4925 231676.712462112 4
421 231676.712462112 4
4926 231676.712462112 4
11549 231682.064143203 6
11547 231682.064143203 6
3999 231682.064143203 6
11546 231682.064143203 6
11548 231682.064143203 6
4254 231917.95331614 4
4253 231917.95331614 4
97 231917.95331614 4
10957 231936.093497884 4
10956 231936.093497884 4
3657 231936.093497884 4
10997 231955.857581643 4
3684 231955.857581643 4
10998 231955.857581643 4
11541 231956.780385814 6
3996 231956.780385814 6
11540 231956.780385814 6
11539 231956.780385814 6
11542 231956.780385814 6
7953 232018.22155397 4
2012 232018.22155397 4
7952 232018.22155397 4
9873 232067.183705441 4
3062 232067.183705441 4
9874 232067.183705441 4
9859 232076.05291497 4
3054 232076.05291497 4
9860 232076.05291497 4
9070 232163.127962119 4
2629 232163.127962119 4
9071 232163.127962119 4
3960 232177.169402691 4
11482 232177.169402691 4
11481 232177.169402691 4
6391 232216.272483266 4
1190 232216.272483266 4
6390 232216.272483266 4
3248 232317.148713247 4
10217 232317.148713247 4
10218 232317.148713247 4
8826 232446.053287931 4
8827 232446.053287931 4
2501 232446.053287931 4
5542 232495.653383933 4
743 232495.653383933 4
5543 232495.653383933 4
1177 232547.659289574 4
6371 232547.659289574 4
6370 232547.659289574 4
8242 232553.390907005 4
2168 232553.390907005 4
8241 232553.390907005 4
10001 232554.857858989 4
10000 232554.857858989 4
3132 232554.857858989 4
9833 232599.656144468 4
3040 232599.656144468 4
9832 232599.656144468 4
5516 232631.071088242 5
5517 232631.071088242 5
5515 232631.071088242 5
731 232631.071088242 5
4339 232877.180911229 4
140 232877.180911229 4
4340 232877.180911229 4
6135 232877.653342859 5
6134 232877.653342859 5
1042 232877.653342859 5
6133 232877.653342859 5
98 232882.255429295 4
4256 232882.255429295 4
4255 232882.255429295 4
6092 233066.492073425 4
1021 233066.492073425 4
6091 233066.492073425 4
11034 233129.530598538 4
11033 233129.530598538 4
3703 233129.530598538 4
10003 233246.927275799 4
3133 233246.927275799 4
10002 233246.927275799 4
10073 233292.075215978 4
10074 233292.075215978 4
3172 233292.075215978 4
5933 233329.754747778 5
5934 233329.754747778 5
5932 233329.754747778 5
935 233329.754747778 5
6415 233419.747321823 4
1201 233419.747321823 4
6414 233419.747321823 4
9363 233476.539281673 5
9362 233476.539281673 5
2792 233476.539281673 5
9361 233476.539281673 5
1194 233535.263115769 4
6400 233535.263115769 4
6399 233535.263115769 4
7245 233648.690794882 4
1632 233648.690794882 4
7244 233648.690794882 4
11603 233838.2344286 5
4035 233838.2344286 5
11602 233838.2344286 5
11604 233838.2344286 5
2081 233847.64521926 4
8074 233847.64521926 4
8075 233847.64521926 4
7573 233856.055933775 4
1806 233856.055933775 4
7574 233856.055933775 4
2176 233899.425464794 5
8259 233899.425464794 5
8258 233899.425464794 5
8260 233899.425464794 5
6074 234017.477623973 4
6073 234017.477623973 4
1008 234017.477623973 4
1274 234066.070035915 3
6552 234066.070035915 3
6421 234096.658212027 5
6420 234096.658212027 5
6419 234096.658212027 5
1204 234096.658212027 5
3429 234105.726350251 4
10527 234105.726350251 4
10526 234105.726350251 4
3957 234131.23643654 4
11475 234131.23643654 4
11476 234131.23643654 4
5275 234136.268416067 4
5276 234136.268416067 4
604 234136.268416067 4
8220 234193.466596389 5
8219 234193.466596389 5
8221 234193.466596389 5
2159 234193.466596389 5
5775 234291.056695227 5
5774 234291.056695227 5
867 234291.056695227 5
5776 234291.056695227 5
96 234363.973656705 4
4251 234363.973656705 4
4252 234363.973656705 4
8684 234397.194100025 5
2416 234397.194100025 5
8683 234397.194100025 5
8685 234397.194100025 5
5840 234399.978998005 5
5841 234399.978998005 5
895 234399.978998005 5
5842 234399.978998005 5
6314 234475.7921772 4
1139 234475.7921772 4
6313 234475.7921772 4
4857 234650.812566086 5
387 234650.812566086 5
4856 234650.812566086 5
4858 234650.812566086 5
9077 234702.735941234 5
9079 234702.735941234 5
2633 234702.735941234 5
9078 234702.735941234 5
540 234786.810684715 5
5157 234786.810684715 5
5158 234786.810684715 5
5156 234786.810684715 5
4331 234801.873582048 5
4333 234801.873582048 5
137 234801.873582048 5
4332 234801.873582048 5
711 234849.910288889 4
5480 234849.910288889 4
5479 234849.910288889 4
7391 234852.409278752 5
1708 234852.409278752 5
7389 234852.409278752 5
7390 234852.409278752 5
6223 234860.195126029 4
1084 234860.195126029 4
6224 234860.195126029 4
6069 234887.396991509 4
1005 234887.396991509 4
6068 234887.396991509 4
4299 234929.449455089 4
4300 234929.449455089 4
121 234929.449455089 4
8642 234934.040199696 5
8644 234934.040199696 5
2392 234934.040199696 5
8643 234934.040199696 5
6867 235048.615696636 4
1444 235048.615696636 4
6868 235048.615696636 4
5939 235079.897663352 4
5938 235079.897663352 4
937 235079.897663352 4
4962 235113.481527558 4
438 235113.481527558 4
4961 235113.481527558 4
5760 235135.442343351 4
5759 235135.442343351 4
860 235135.442343351 4
7193 235363.598322754 5
7194 235363.598322754 5
1608 235363.598322754 5
7195 235363.598322754 5
33 235469.864276348 4
4126 235469.864276348 4
4127 235469.864276348 4
11220 235488.522140098 4
11221 235488.522140098 4
3814 235488.522140098 4
788 235568.858732206 4
5623 235568.858732206 4
5622 235568.858732206 4
533 235605.243146496 5
5141 235605.243146496 5
5139 235605.243146496 5
5140 235605.243146496 5
9453 235631.235267512 5
9451 235631.235267512 5
2838 235631.235267512 5
9452 235631.235267512 5
4933 235742.801372818 5
425 235742.801372818 5
4934 235742.801372818 5
4935 235742.801372818 5
7744 235746.506847527 5
7745 235746.506847527 5
1892 235746.506847527 5
7743 235746.506847527 5
7248 235960.610803849 4
7249 235960.610803849 4
1634 235960.610803849 4
8557 235967.717679556 5
2347 235967.717679556 5
8558 235967.717679556 5
8556 235967.717679556 5
11591 236002.122197197 4
4028 236002.122197197 4
11590 236002.122197197 4
8164 236044.19903527 5
2130 236044.19903527 5
8163 236044.19903527 5
8165 236044.19903527 5
1565 236066.399685043 4
7107 236066.399685043 4
7108 236066.399685043 4
5079 236130.910720256 5
5080 236130.910720256 5
5078 236130.910720256 5
500 236130.910720256 5
2686 236201.014884346 5
9168 236201.014884346 5
9166 236201.014884346 5
9167 236201.014884346 5
2374 236419.867215082 4
8610 236419.867215082 4
8609 236419.867215082 4
7410 236551.725967899 4
7409 236551.725967899 4
1718 236551.725967899 4
8972 236559.656451664 4
2579 236559.656451664 4
8971 236559.656451664 4
10935 236623.952282211 5
10934 236623.952282211 5
10936 236623.952282211 5
3645 236623.952282211 5
6721 236789.926057095 4
1360 236789.926057095 4
6720 236789.926057095 4
11188 236812.128005082 4
3796 236812.128005082 4
11189 236812.128005082 4
6944 236817.297784441 5
1489 236817.297784441 5
6943 236817.297784441 5
6945 236817.297784441 5
9706 236826.010913979 4
9705 236826.010913979 4
2973 236826.010913979 4
1287 236973.18345205 4
6575 236973.18345205 4
6576 236973.18345205 4
2849 236980.614133848 3
9472 236980.614133848 3
6861 237002.682730485 4
6862 237002.682730485 4
1441 237002.682730485 4
7154 237077.82317874 4
1588 237077.82317874 4
7155 237077.82317874 4
9124 237086.259580004 4
2659 237086.259580004 4
9123 237086.259580004 4
10815 237102.641995307 4
10816 237102.641995307 4
3579 237102.641995307 4
7864 237151.057574194 4
1962 237151.057574194 4
7863 237151.057574194 4
3823 237220.380596839 4
11236 237220.380596839 4
11235 237220.380596839 4
4969 237244.854457679 4
4968 237244.854457679 4
442 237244.854457679 4
1561 237354.429503688 5
7100 237354.429503688 5
7099 237354.429503688 5
7098 237354.429503688 5
2717 237372.262290545 3
9220 237372.262290545 3
10485 237379.829722032 4
3405 237379.829722032 4
10484 237379.829722032 4
3654 237392.824544028 4
10953 237392.824544028 4
10952 237392.824544028 4
10201 237403.639093143 5
3239 237403.639093143 5
10200 237403.639093143 5
10202 237403.639093143 5
4991 237470.48059107 4
454 237470.48059107 4
4992 237470.48059107 4
5100 237527.494641798 4
510 237527.494641798 4
5099 237527.494641798 4
9864 237540.618314996 4
3057 237540.618314996 4
9865 237540.618314996 4
3978 237616.564175375 4
11512 237616.564175375 4
11511 237616.564175375 4
4594 237834.836008128 4
261 237834.836008128 4
4593 237834.836008128 4
7777 237843.446275085 4
7778 237843.446275085 4
1910 237843.446275085 4
8011 237844.713519225 4
2046 237844.713519225 4
8012 237844.713519225 4
2553 237956.086143433 5
8918 237956.086143433 5
8917 237956.086143433 5
8919 237956.086143433 5
10251 238012.831200136 4
10250 238012.831200136 4
3265 238012.831200136 4
8708 238054.251916465 4
2432 238054.251916465 4
8709 238054.251916465 4
5546 238139.385631222 4
5547 238139.385631222 4
745 238139.385631222 4
9900 238154.980047991 5
9898 238154.980047991 5
3079 238154.980047991 5
9899 238154.980047991 5
10330 238461.106310989 4
3307 238461.106310989 4
10331 238461.106310989 4
2359 238728.585119097 5
8584 238728.585119097 5
8582 238728.585119097 5
8583 238728.585119097 5
9523 238761.867228423 4
9522 238761.867228423 4
2878 238761.867228423 4
4804 238787.865915742 5
4806 238787.865915742 5
359 238787.865915742 5
4805 238787.865915742 5
4097 238850.317123213 4
19 238850.317123213 4
4096 238850.317123213 4
5123 238979.06299199 4
524 238979.06299199 4
5124 238979.06299199 4
1412 238987.194514814 5
6815 238987.194514814 5
6813 238987.194514814 5
6814 238987.194514814 5
6398 239136.541625933 5
1193 239136.541625933 5
6397 239136.541625933 5
6396 239136.541625933 5
2002 239164.820612446 4
7936 239164.820612446 4
7937 239164.820612446 4
9160 239295.330549437 5
9162 239295.330549437 5
2683 239295.330549437 5
9161 239295.330549437 5
439 239305.214946658 4
4964 239305.214946658 4
4963 239305.214946658 4
7527 239335.757495619 4
7526 239335.757495619 4
1778 239335.757495619 4
1716 239426.145228436 4
7405 239426.145228436 4
7406 239426.145228436 4
2001 239430.0178404 4
7934 239430.0178404 4
7935 239430.0178404 4
864 239495.451233476 5
5768 239495.451233476 5
5766 239495.451233476 5
5767 239495.451233476 5
10525 239526.971271348 5
10523 239526.971271348 5
3428 239526.971271348 5
10524 239526.971271348 5
4976 239534.92550943 4
4975 239534.92550943 4
446 239534.92550943 4
305 239574.726116069 4
4685 239574.726116069 4
4686 239574.726116069 4
5736 239620.197186586 5
849 239620.197186586 5
5737 239620.197186586 5
5735 239620.197186586 5
4011 239630.377380151 3
11564 239630.377380151 3
9722 239674.869255642 4
2980 239674.869255642 4
9721 239674.869255642 4
5645 239702.246111415 4
800 239702.246111415 4
5644 239702.246111415 4
5052 239719.090533353 5
486 239719.090533353 5
5051 239719.090533353 5
5053 239719.090533353 5
4509 239769.705366984 5
4507 239769.705366984 5
217 239769.705366984 5
4508 239769.705366984 5
7925 239837.608624764 4
7926 239837.608624764 4
1994 239837.608624764 4
8378 240000.375374212 4
8377 240000.375374212 4
2245 240000.375374212 4
6220 240047.503950626 4
1082 240047.503950626 4
6219 240047.503950626 4
8385 240066.033465497 4
2248 240066.033465497 4
8384 240066.033465497 4
8817 240148.783245955 4
2495 240148.783245955 4
8816 240148.783245955 4
461 240284.943108997 4
5004 240284.943108997 4
5005 240284.943108997 4
1491 240347.040143282 5
6950 240347.040143282 5
6949 240347.040143282 5
6948 240347.040143282 5
215 240375.545405386 4
4503 240375.545405386 4
4504 240375.545405386 4
5954 240427.744981726 4
944 240427.744981726 4
5953 240427.744981726 4
319 240447.905948431 4
4714 240447.905948431 4
4715 240447.905948431 4
2448 240519.273997155 5
8738 240519.273997155 5
8739 240519.273997155 5
8737 240519.273997155 5
6367 240531.171954488 4
6366 240531.171954488 4
1175 240531.171954488 4
1271 240553.149294039 4
6548 240553.149294039 4
6547 240553.149294039 4
6254 240747.39063656 4
1101 240747.39063656 4
6253 240747.39063656 4
9007 240820.689806229 4
2598 240820.689806229 4
9006 240820.689806229 4
5862 240869.773513096 4
905 240869.773513096 4
5861 240869.773513096 4
10473 240951.429770391 4
10474 240951.429770391 4
3399 240951.429770391 4
10377 240960.006178874 4
3338 240960.006178874 4
10378 240960.006178874 4
7794 241156.551957433 4
1921 241156.551957433 4
7793 241156.551957433 4
742 241242.839394038 4
5541 241242.839394038 4
5540 241242.839394038 4
8711 241282.088120593 4
2434 241282.088120593 4
8712 241282.088120593 4
2103 241530.33701744 3
8110 241530.33701744 3
2116 241603.887177824 4
8134 241603.887177824 4
8135 241603.887177824 4
6329 241661.077528154 4
1150 241661.077528154 4
6328 241661.077528154 4
5895 241697.448892364 5
918 241697.448892364 5
5894 241697.448892364 5
5893 241697.448892364 5
4978 241783.275248122 4
4977 241783.275248122 4
447 241783.275248122 4
6171 241865.583627872 4
6172 241865.583627872 4
1061 241865.583627872 4
11430 241998.131251165 3
3927 241998.131251165 3
4906 242298.498731879 5
4907 242298.498731879 5
4905 242298.498731879 5
411 242298.498731879 5
4232 242578.780578787 4
4233 242578.780578787 4
86 242578.780578787 4
586 242580.754349049 4
5244 242580.754349049 4
5243 242580.754349049 4
7306 242825.120360036 4
1670 242825.120360036 4
7307 242825.120360036 4
3225 242834.125592517 4
10176 242834.125592517 4
10177 242834.125592517 4
10893 242949.058928541 4
3624 242949.058928541 4
10894 242949.058928541 4
5773 243025.193592317 5
5772 243025.193592317 5
866 243025.193592317 5
5771 243025.193592317 5
5690 243067.910139255 4
823 243067.910139255 4
5689 243067.910139255 4
579 243101.918565468 4
5230 243101.918565468 4
5231 243101.918565468 4
3487 243182.86844763 3
10631 243182.86844763 3
5313 243199.573635525 5
5311 243199.573635525 5
623 243199.573635525 5
5312 243199.573635525 5
2584 243232.690998073 4
8982 243232.690998073 4
8981 243232.690998073 4
7600 243276.281036269 5
1818 243276.281036269 5
7599 243276.281036269 5
7598 243276.281036269 5
10449 243336.497644564 4
10450 243336.497644564 4
3382 243336.497644564 4
10787 243363.911514424 5
10789 243363.911514424 5
3564 243363.911514424 5
10788 243363.911514424 5
4659 243404.76111864 5
4657 243404.76111864 5
4658 243404.76111864 5
291 243404.76111864 5
4556 243500.580900345 4
4555 243500.580900345 4
241 243500.580900345 4
3991 243605.616760588 3
11530 243605.616760588 3
6688 243681.566145006 4
1342 243681.566145006 4
6687 243681.566145006 4
2132 243764.019722107 4
8168 243764.019722107 4
8169 243764.019722107 4
1579 243854.702998211 4
7137 243854.702998211 4
7136 243854.702998211 4
11089 243925.697016023 4
3735 243925.697016023 4
11088 243925.697016023 4
9867 243988.77498554 4
3058 243988.77498554 4
9866 243988.77498554 4
5455 244127.842957665 5
698 244127.842957665 5
5454 244127.842957665 5
5456 244127.842957665 5
7494 244136.452972093 4
1763 244136.452972093 4
7493 244136.452972093 4
5483 244140.076103597 4
713 244140.076103597 4
5484 244140.076103597 4
5625 244157.303421678 4
789 244157.303421678 4
5624 244157.303421678 4
9790 244309.184804812 5
3017 244309.184804812 5
9789 244309.184804812 5
9791 244309.184804812 5
2249 244332.627558066 4
8387 244332.627558066 4
8386 244332.627558066 4
2053 244438.719930629 4
8026 244438.719930629 4
8025 244438.719930629 4
10505 244659.009417077 4
10506 244659.009417077 4
3418 244659.009417077 4
6502 244829.333390551 6
6505 244829.333390551 6
1246 244829.333390551 6
6503 244829.333390551 6
6504 244829.333390551 6
8614 244908.443247151 4
2376 244908.443247151 4
8613 244908.443247151 4
2642 244960.402952633 4
9093 244960.402952633 4
9094 244960.402952633 4
456 244965.948720254 4
4995 244965.948720254 4
4996 244965.948720254 4
9581 245030.239032307 5
9579 245030.239032307 5
9580 245030.239032307 5
2908 245030.239032307 5
6578 245129.790480322 4
6577 245129.790480322 4
1288 245129.790480322 4
7269 245163.25720834 4
7270 245163.25720834 4
1648 245163.25720834 4
9568 245175.613514854 5
9570 245175.613514854 5
2903 245175.613514854 5
9569 245175.613514854 5
10430 245208.265682809 5
10429 245208.265682809 5
3372 245208.265682809 5
10431 245208.265682809 5
7867 245213.576025288 5
7865 245213.576025288 5
1963 245213.576025288 5
7866 245213.576025288 5
5518 245352.285446574 5
732 245352.285446574 5
5519 245352.285446574 5
5520 245352.285446574 5
6853 245523.579873223 5
1434 245523.579873223 5
6851 245523.579873223 5
6852 245523.579873223 5
7859 245566.720883952 4
1960 245566.720883952 4
7858 245566.720883952 4
4577 245577.882784765 5
254 245577.882784765 5
4578 245577.882784765 5
4576 245577.882784765 5
2133 245625.391555544 4
8170 245625.391555544 4
8171 245625.391555544 4
1908 245690.708649579 4
7774 245690.708649579 4
7773 245690.708649579 4
7471 245735.159463118 5
7473 245735.159463118 5
7472 245735.159463118 5
1752 245735.159463118 5
4014 245739.904172767 3
11568 245739.904172767 3
4466 245756.889971523 5
4468 245756.889971523 5
198 245756.889971523 5
4467 245756.889971523 5
10125 245817.127087249 5
10126 245817.127087249 5
3193 245817.127087249 5
10124 245817.127087249 5
7271 245855.32662515 4
7272 245855.32662515 4
1649 245855.32662515 4
8546 245886.70003519 4
2341 245886.70003519 4
8545 245886.70003519 4
2121 245887.75237806 4
8143 245887.75237806 4
8144 245887.75237806 4
1983 245951.742424548 5
7900 245951.742424548 5
7899 245951.742424548 5
7901 245951.742424548 5
3038 245981.219053483 5
9829 245981.219053483 5
9828 245981.219053483 5
9827 245981.219053483 5
6973 246074.5814895 5
6972 246074.5814895 5
6974 246074.5814895 5
1500 246074.5814895 5
4652 246110.78676082 4
288 246110.78676082 4
4651 246110.78676082 4
8660 246139.29717277 4
8659 246139.29717277 4
2402 246139.29717277 4
6744 246181.627484044 4
1373 246181.627484044 4
6745 246181.627484044 4
5632 246288.676351798 4
5633 246288.676351798 4
793 246288.676351798 4
1266 246405.950434922 4
6538 246405.950434922 4
6539 246405.950434922 4
4084 246745.384760553 5
4083 246745.384760553 5
12 246745.384760553 5
4085 246745.384760553 5
7141 246800.041170209 4
7140 246800.041170209 4
1581 246800.041170209 4
8179 246807.436590293 4
2137 246807.436590293 4
8178 246807.436590293 4
5805 246838.656950615 5
880 246838.656950615 5
5807 246838.656950615 5
5806 246838.656950615 5
9153 246852.356495617 5
9151 246852.356495617 5
2678 246852.356495617 5
9152 246852.356495617 5
6637 246934.903017557 5
6636 246934.903017557 5
6638 246934.903017557 5
1315 246934.903017557 5
8834 246954.444798447 3
2506 246954.444798447 3
7974 246971.732095202 5
2024 246971.732095202 5
7975 246971.732095202 5
7976 246971.732095202 5
6468 247025.256921667 6
6470 247025.256921667 6
6467 247025.256921667 6
6469 247025.256921667 6
1232 247025.256921667 6
9793 247031.040327266 4
9792 247031.040327266 4
3018 247031.040327266 4
9335 247047.003207583 5
9336 247047.003207583 5
9337 247047.003207583 5
2780 247047.003207583 5
4094 247140.675294668 4
18 247140.675294668 4
4095 247140.675294668 4
9064 247214.080487177 5
2626 247214.080487177 5
9063 247214.080487177 5
9062 247214.080487177 5
4989 247253.602094572 4
4990 247253.602094572 4
453 247253.602094572 4
3230 247297.108484036 3
10186 247297.108484036 3
6241 247321.755796821 4
1095 247321.755796821 4
6240 247321.755796821 4
4287 247527.393153508 4
115 247527.393153508 4
4288 247527.393153508 4
43 247617.409227907 4
4147 247617.409227907 4
4146 247617.409227907 4
4606 247716.463894147 5
4605 247716.463894147 5
266 247716.463894147 5
4607 247716.463894147 5
1469 247733.486957872 4
6909 247733.486957872 4
6908 247733.486957872 4
10720 247967.855693821 5
10719 247967.855693821 5
3534 247967.855693821 5
10718 247967.855693821 5
6330 248182.784635951 4
6331 248182.784635951 4
1151 248182.784635951 4
9097 248188.239156762 4
2644 248188.239156762 4
9096 248188.239156762 4
1984 248267.664241527 5
7902 248267.664241527 5
7904 248267.664241527 5
7903 248267.664241527 5
5627 248349.036840777 4
790 248349.036840777 4
5626 248349.036840777 4
6719 248393.02002196 4
1359 248393.02002196 4
6718 248393.02002196 4
5640 248578.74740355 4
5641 248578.74740355 4
797 248578.74740355 4
5409 248595.024682209 4
5408 248595.024682209 4
674 248595.024682209 4
6756 248610.928304865 4
1379 248610.928304865 4
6755 248610.928304865 4
1268 248644.355857228 4
6542 248644.355857228 4
6541 248644.355857228 4
5112 248716.268666049 4
5111 248716.268666049 4
518 248716.268666049 4
6076 248964.850022848 4
6075 248964.850022848 4
1009 248964.850022848 4
401 249015.342108814 5
4888 249015.342108814 5
4889 249015.342108814 5
4887 249015.342108814 5
6425 249072.840182754 4
1206 249072.840182754 4
6424 249072.840182754 4
1102 249154.891543837 4
6255 249154.891543837 4
6256 249154.891543837 4
3652 249179.84759546 4
10947 249179.84759546 4
10948 249179.84759546 4
6089 249273.293597288 4
6090 249273.293597288 4
1020 249273.293597288 4
3049 249416.897219608 4
9851 249416.897219608 4
9852 249416.897219608 4
11083 249441.478324066 5
11081 249441.478324066 5
3732 249441.478324066 5
11082 249441.478324066 5
5168 249538.777428217 5
5167 249538.777428217 5
5169 249538.777428217 5
545 249538.777428217 5
4726 249584.084926445 5
4728 249584.084926445 5
324 249584.084926445 5
4727 249584.084926445 5
10333 249658.848159953 4
3308 249658.848159953 4
10332 249658.848159953 4
10626 249673.450141331 5
10624 249673.450141331 5
3483 249673.450141331 5
10625 249673.450141331 5
519 249914.54477027 4
5113 249914.54477027 4
5114 249914.54477027 4
6173 249928.102078966 4
6174 249928.102078966 4
1062 249928.102078966 4
8611 249998.452227226 4
8612 249998.452227226 4
2375 249998.452227226 4
7522 250003.507606195 4
1776 250003.507606195 4
7523 250003.507606195 4
4168 250046.312517875 5
53 250046.312517875 5
4169 250046.312517875 5
4170 250046.312517875 5
7392 250235.314345646 5
7394 250235.314345646 5
7393 250235.314345646 5
1709 250235.314345646 5
4487 250264.445093959 4
4488 250264.445093959 4
208 250264.445093959 4
2166 250442.111331016 4
8237 250442.111331016 4
8236 250442.111331016 4
9034 250452.156296584 5
9033 250452.156296584 5
2612 250452.156296584 5
9032 250452.156296584 5
10229 250575.001173593 5
3254 250575.001173593 5
10231 250575.001173593 5
10230 250575.001173593 5
7123 250598.205454505 5
7122 250598.205454505 5
7124 250598.205454505 5
1573 250598.205454505 5
5344 250671.796697203 5
5345 250671.796697203 5
640 250671.796697203 5
5343 250671.796697203 5
2189 250677.035723207 4
8285 250677.035723207 4
8286 250677.035723207 4
1361 250718.442359402 4
6722 250718.442359402 4
6723 250718.442359402 4
7796 250809.730899586 4
1923 250809.730899586 4
7797 250809.730899586 4
2536 250901.78583017 4
8885 250901.78583017 4
8886 250901.78583017 4
10805 250925.611314673 5
10804 250925.611314673 5
3572 250925.611314673 5
10806 250925.611314673 5
1093 250932.928244244 4
6236 250932.928244244 4
6237 250932.928244244 4
562 250977.598268538 4
5198 250977.598268538 4
5199 250977.598268538 4
10120 251004.435911846 5
3191 251004.435911846 5
10119 251004.435911846 5
10121 251004.435911846 5
5401 251115.954807291 5
671 251115.954807291 5
5402 251115.954807291 5
5403 251115.954807291 5
852 251134.371108212 5
5742 251134.371108212 5
5743 251134.371108212 5
5744 251134.371108212 5
9930 251141.593192995 5
9929 251141.593192995 5
9928 251141.593192995 5
3093 251141.593192995 5
6011 251354.909056202 4
974 251354.909056202 4
6010 251354.909056202 4
4358 251616.49613194 4
148 251616.49613194 4
4359 251616.49613194 4
1992 251624.631676196 4
7920 251624.631676196 4
7921 251624.631676196 4
8986 251721.267030142 4
2586 251721.267030142 4
8985 251721.267030142 4
4644 251866.05077723 5
4646 251866.05077723 5
284 251866.05077723 5
4645 251866.05077723 5
5299 251876.079395851 5
5301 251876.079395851 5
618 251876.079395851 5
5300 251876.079395851 5
2380 251974.039246319 4
8623 251974.039246319 4
8622 251974.039246319 4
4745 251982.432981112 5
4743 251982.432981112 5
4744 251982.432981112 5
332 251982.432981112 5
8284 252095.601899799 4
2188 252095.601899799 4
8283 252095.601899799 4
10949 252136.836752585 5
10950 252136.836752585 5
3653 252136.836752585 5
10951 252136.836752585 5
7189 252299.048952634 5
1605 252299.048952634 5
7188 252299.048952634 5
7190 252299.048952634 5
8600 252322.084465091 4
8599 252322.084465091 4
2369 252322.084465091 4
10659 252353.7409627 4
3504 252353.7409627 4
10658 252353.7409627 4
1378 252374.491490546 4
6754 252374.491490546 4
6753 252374.491490546 4
6343 252435.489751991 5
6344 252435.489751991 5
6342 252435.489751991 5
1158 252435.489751991 5
5708 252462.968661491 5
5709 252462.968661491 5
5707 252462.968661491 5
833 252462.968661491 5
6938 252616.295636411 5
1487 252616.295636411 5
6940 252616.295636411 5
6939 252616.295636411 5
5373 252688.585251946 5
5371 252688.585251946 5
656 252688.585251946 5
5372 252688.585251946 5
9553 252696.332175077 5
2895 252696.332175077 5
9552 252696.332175077 5
9554 252696.332175077 5
10373 252747.029230306 4
10374 252747.029230306 4
3336 252747.029230306 4
7938 252777.910193161 4
2003 252777.910193161 4
7939 252777.910193161 4
5762 252783.413138329 4
861 252783.413138329 4
5761 252783.413138329 4
5637 252809.514285208 4
795 252809.514285208 4
5636 252809.514285208 4
6920 252993.644920336 4
6919 252993.644920336 4
1476 252993.644920336 4
7131 253017.395367632 4
1577 253017.395367632 4
7132 253017.395367632 4
8838 253063.971591062 3
2509 253063.971591062 3
6732 253193.478990599 5
6733 253193.478990599 5
1367 253193.478990599 5
6731 253193.478990599 5
2438 253212.255918592 4
8719 253212.255918592 4
8720 253212.255918592 4
8530 253308.382436127 4
2334 253308.382436127 4
8529 253308.382436127 4
10190 253406.635276651 3
3233 253406.635276651 3
9902 253433.671335402 4
3080 253433.671335402 4
9901 253433.671335402 4
6239 253475.372170711 4
6238 253475.372170711 4
1094 253475.372170711 4
9318 253573.602340151 5
2769 253573.602340151 5
9320 253573.602340151 5
9319 253573.602340151 5
7215 253723.637591482 5
1616 253723.637591482 5
7216 253723.637591482 5
7214 253723.637591482 5
9839 253834.405469792 5
3044 253834.405469792 5
9838 253834.405469792 5
9840 253834.405469792 5
1914 253852.584915118 5
7783 253852.584915118 5
7784 253852.584915118 5
7785 253852.584915118 5
8094 253877.049268489 4
2092 253877.049268489 4
8093 253877.049268489 4
1407 253957.51880023 5
6803 253957.51880023 5
6804 253957.51880023 5
6802 253957.51880023 5
9219 253964.092450222 3
2716 253964.092450222 3
8232 254094.552668972 4
8233 254094.552668972 4
2164 254094.552668972 4
8540 254224.64909627 5
8542 254224.64909627 5
2339 254224.64909627 5
8541 254224.64909627 5
7767 254345.570399433 4
1903 254345.570399433 4
7766 254345.570399433 4
4473 254365.25022892 4
4472 254365.25022892 4
201 254365.25022892 4
9284 254392.833415516 5
9283 254392.833415516 5
2752 254392.833415516 5
9282 254392.833415516 5
9991 254395.553356306 4
3126 254395.553356306 4
9992 254395.553356306 4
2190 254421.024237242 4
8287 254421.024237242 4
8288 254421.024237242 4
226 254566.252940222 4
4528 254566.252940222 4
4527 254566.252940222 4
9470 254569.879161182 4
9471 254569.879161182 4
2848 254569.879161182 4
1217 254733.880836188 5
6442 254733.880836188 5
6441 254733.880836188 5
6443 254733.880836188 5
4500 254862.054202199 5
4501 254862.054202199 5
214 254862.054202199 5
4502 254862.054202199 5
5591 254928.866944015 5
5589 254928.866944015 5
770 254928.866944015 5
5590 254928.866944015 5
6493 255022.053610336 5
1242 255022.053610336 5
6495 255022.053610336 5
6494 255022.053610336 5
11519 255089.788107099 4
3982 255089.788107099 4
11518 255089.788107099 4
5335 255134.579569206 4
636 255134.579569206 4
5334 255134.579569206 4
6485 255142.967494038 5
1238 255142.967494038 5
